sample_id,timestamp_iso,phase_name,action_name,action_value,extra_info,semantic_move_m0,semantic_move_m1,semantic_move_m2,semantic_move_m3,raw_move_m0,raw_move_m1,raw_move_m2,raw_move_m3,spool_pos_m0,spool_pos_m1,spool_pos_m2,spool_pos_m3,tracking_ok,tracking_reason,base_x,base_y,tip_x,tip_y,base_x_img,base_y_img,tip_x_img,tip_y_img,num_path_points,num_resampled_points,points_json,points_image_json
36,2026-04-10T18:24:20.157407,trim,trim_pull,28,"{""motor_index"": 0}",28,0,0,0,28,0,0,0,19491,13326,99913,99697,1,,0.0,0.0,-44.0,-287.0,640.0,299.0,596.0,586.0,288,20,"[[0.0, 0.0], [-3.1715087890625, -12.919647216796875], [-3.0, -28.1309814453125], [-5.5377197265625, -43.13201904296875], [-6.2166748046875, -58.508331298828125], [-9.0, -73.4234619140625], [-11.0, -88.60476684570312], [-11.5, -104.03359985351562], [-11.5, -119.480224609375], [-11.5, -134.9268798828125], [-11.5, -150.37353515625], [-11.62969970703125, -165.8155517578125], [-8.39630126953125, -180.1719970703125], [-11.5, -194.81195068359375], [-12.0, -210.24075317382812], [-13.0, -225.6163330078125], [-13.71484375, -240.99188232421875], [-23.80987548828125, -256.32794189453125], [-33.90496826171875, -271.6639404296875], [-44.0, -287.0]]","[[640.0, 299.0], [636.828470142926, 311.91966244923503], [637.0000152587891, 327.13099288394096], [634.4622950291749, 342.13201778200215], [633.7833303804813, 357.5083396627385], [631.0, 372.42346499692513], [629.0000152587891, 387.60477300841285], [628.5000152587891, 403.0335867442833], [628.5000152587891, 418.48023490406194], [628.5000152587891, 433.9268830638406], [628.5000152587891, 449.3735312236192], [628.3703244035964, 464.81555315803115], [631.6037236394908, 479.1720001794999], [628.5000152587891, 493.8119554148134], [628.0, 509.24076806345766], [627.0, 524.6163484112095], [626.2851430440365, 539.991910816915], [616.1900953626911, 555.32794054461], [606.0950476813455, 570.663970272305], [596.0, 586.0]]"
37,2026-04-10T18:24:20.756769,trim,trim_pull,28,"{""motor_index"": 2}",0,0,43,0,0,0,-43,0,19491,13326,99956,99697,1,,0.0,0.0,-41.5,-287.0,638.5,299.0,597.0,586.0,288,20,"[[0.0, 0.0], [-2.1922607421875, -14.65386962890625], [-2.5, -29.864013671875], [-4.42938232421875, -45.011566162109375], [-5.229736328125, -60.24334716796875], [-7.0, -75.2972412109375], [-9.0, -90.36837768554688], [-9.5, -105.68701171875], [-10.0, -121.00564575195312], [-9.54815673828125, -136.32598876953125], [-9.5, -151.66073608398438], [-9.7135009765625, -166.98959350585938], [-8.27752685546875, -180.98956298828125], [-11.0, -195.575927734375], [-10.5, -210.89456176757812], [-10.5, -226.21575927734375], [-11.0, -241.53436279296875], [-21.16668701171875, -256.6895751953125], [-31.33331298828125, -271.84478759765625], [-41.5, -287.0]]","[[638.5, 299.0], [636.3077132727101, 313.6538819865783], [636.0000152587891, 328.86402136399516], [634.0706006661563, 344.0115605090324], [633.2702367726007, 359.2433462732137], [631.5, 374.2972517219062], [629.5, 389.3683780139679], [629.0000152587891, 404.6870122048649], [628.5000152587891, 420.0056453085357], [628.951873550801, 435.32599551918236], [629.0000152587891, 450.6607459397853], [628.7864791247802, 465.9895971113883], [630.2224949180667, 479.9895629039381], [627.5, 494.57593683532247], [628.0, 509.8945699389932], [628.0, 525.2157506620736], [627.5, 540.5343837657442], [617.3333333333334, 555.6895891771628], [607.1666666666667, 570.8447945885814], [597.0, 586.0]]"
38,2026-04-10T18:24:21.710476,reset,reset_release,120,{},-63,-48,-63,-48,-63,48,63,48,19428,13278,99893,99649,1,,0.0,0.0,-39.5,-287.0,636.5,299.0,597.0,586.0,288,20,"[[0.0, 0.0], [-0.49188232421875, -14.62261962890625], [-0.5, -29.664703369140625], [-1.98358154296875, -44.770172119140625], [-2.7054443359375, -59.96905517578125], [-3.9285888671875, -75.08346557617188], [-6.5, -89.91726684570312], [-7.5, -105.12490844726562], [-7.5, -120.38327026367188], [-7.5, -135.65692138671875], [-7.85125732421875, -150.91802978515625], [-8.142822265625, -166.18130493164062], [-7.41986083984375, -180.97567749023438], [-8.5, -196.12954711914062], [-8.5, -211.4031982421875], [-9.0, -226.65899658203125], [-9.5, -241.89453125], [-19.5, -256.9296875], [-29.5, -271.96484375], [-39.5, -287.0]]","[[636.5, 299.0], [636.0080926883102, 313.6226336162137], [636.0000152587891, 328.66470020475373], [634.5164199008949, 343.77016347179676], [633.7945636275307, 358.96904924728403], [632.5714416503906, 374.08346550731034], [630.0000152587891, 388.9172738533221], [629.0000152587891, 404.1249131027131], [629.0000152587891, 419.3832766870401], [629.0000152587891, 434.6569259887558], [628.6487217993415, 449.9180448960385], [628.3571472167969, 465.18129384200097], [629.0801250079458, 479.975685856837], [628.0, 495.1295559436975], [628.0, 510.40320524541323], [627.5, 525.6590201232209], [627.0, 540.8945322321117], [617.0, 555.9296881547411], [607.0, 570.9648440773706], [597.0, 586.0]]"
39,2026-04-10T18:24:22.637922,reset,reset_release,60,{},-24,-24,-24,-24,-24,24,24,24,19404,13254,99869,99625,1,,0.0,0.0,-24.0,-287.0,610.0,299.0,586.0,586.0,288,20,"[[0.0, 0.0], [2.0, -14.894866943359375], [3.0, -30.124420166015625], [3.0, -45.460205078125], [2.5, -60.77813720703125], [2.13568115234375, -76.10092163085938], [2.2445068359375, -91.42312622070312], [2.3228759765625, -106.73974609375], [1.5, -122.01956176757812], [1.0, -137.32736206054688], [2.0, -152.59710693359375], [3.64886474609375, -167.58346557617188], [0.0, -181.09295654296875], [0.0, -196.4287109375], [0.0, -211.76449584960938], [3.0, -226.54583740234375], [3.0, -241.87652587890625], [-6.0, -256.91766357421875], [-15.0, -271.9588623046875], [-24.0, -287.0]]","[[610.0, 299.0], [612.0000136545577, 313.8948650958865], [613.0, 329.12443460604686], [613.0, 344.4602085334501], [612.5000152587891, 359.7781491241715], [612.1356576766677, 375.1009266343242], [612.2445177629033, 390.4231395235271], [612.3228994939633, 405.73974137616113], [611.5000152587891, 421.0195637591911], [611.0, 436.32735024744676], [612.0, 451.5971141225253], [613.6488760592797, 466.58345768496565], [610.0000152587891, 480.0929468916979], [610.0000152587891, 495.42872081910116], [610.0000152587891, 510.7644947465044], [613.0, 525.5458560878833], [613.0, 540.8765347762346], [604.0, 555.9176898508231], [595.0, 570.9588449254115], [586.0, 586.0]]"
40,2026-04-10T18:24:23.590741,extreme,bend_left_max,0,{},-150,390,-150,375,-150,-390,150,-375,19254,13644,99719,100000,1,,0.0,0.0,-39.5,-287.0,634.5,299.0,595.0,586.0,288,20,"[[0.0, 0.0], [-0.5, -15.22027587890625], [-1.5, -30.457794189453125], [-2.84539794921875, -45.567108154296875], [-4.0, -60.7091064453125], [-7.5, -75.25994873046875], [-8.0, -90.54562377929688], [-7.5, -105.83132934570312], [-8.22686767578125, -121.0882568359375], [-8.40185546875, -136.37393188476562], [-8.0, -151.66311645507812], [-2.5296630859375, -165.41510009765625], [-3.5, -180.63873291015625], [-6.0, -195.59625244140625], [-5.5084228515625, -210.88223266601562], [-5.76165771484375, -226.16845703125], [-5.34442138671875, -241.41107177734375], [-16.7296142578125, -256.60736083984375], [-28.11480712890625, -271.8037109375], [-39.5, -287.0]]","[[634.5, 299.0], [634.0, 314.2202754122749], [633.0, 329.45778962826597], [631.6546071991033, 344.56710512687175], [630.5, 359.7091189232254], [627.0, 374.25994280606557], [626.5000152587891, 389.54563480844047], [627.0, 404.8313268108153], [626.2731139068304, 420.08825112176487], [626.0981496071445, 435.37392280577205], [626.5000152587891, 450.6631139534878], [631.9703665615359, 464.4150944292204], [631.0, 479.63871950530086], [628.5000152587891, 494.5962384482781], [628.9916033296595, 509.8822293981117], [628.7383616078487, 525.1684573675077], [629.1555709674192, 540.4110768082905], [617.7703806449462, 555.6073845388604], [606.385190322473, 570.8036922694303], [595.0, 586.0]]"
41,2026-04-10T18:24:24.550492,reset,reset_release,120,{},-48,-63,-48,-63,-48,63,48,63,19206,13581,99671,99937,1,,0.0,0.0,-43.0,-287.0,661.0,299.0,618.0,586.0,288,20,"[[0.0, 0.0], [-1.14227294921875, -15.0078125], [-2.5, -30.052764892578125], [-4.08428955078125, -45.060150146484375], [-4.51641845703125, -60.229736328125], [-7.44000244140625, -74.84017944335938], [-9.5, -89.62002563476562], [-10.0, -104.806396484375], [-10.35699462890625, -119.99786376953125], [-10.5, -135.19699096679688], [-10.528564453125, -150.40017700195312], [-11.0, -165.58755493164062], [-11.5, -180.77392578125], [-12.5, -195.912109375], [-12.5, -211.1163330078125], [-12.9285888671875, -226.30523681640625], [-13.46356201171875, -241.4903564453125], [-23.30908203125, -256.66021728515625], [-33.154541015625, -271.83013916015625], [-43.0, -287.0]]","[[661.0, 299.0], [659.8577197116016, 314.0077998760196], [658.5, 329.0527716893211], [656.9156852069099, 344.0601477091758], [656.4836062643287, 359.2297329333377], [653.5600253414586, 373.8401667972291], [651.5, 388.6200317540771], [651.0000152587891, 403.8064032344534], [650.6430047253039, 418.9978732000187], [650.5, 434.19697735743546], [650.4714178214173, 449.4001627121546], [650.0000152587891, 464.58755365487], [649.5000152587891, 479.7739240480201], [648.5, 494.91211665478653], [648.5, 510.11632147184474], [648.0714263916016, 525.3052394845208], [647.5364168828778, 540.4903617098304], [637.6909445885852, 555.6602411398869], [627.8454722942927, 570.8301205699435], [618.0, 586.0]]"
42,2026-04-10T18:24:25.474916,reset,reset_release,60,{},-24,-24,-24,-24,-24,24,24,24,19182,13557,99647,99913,1,,0.0,0.0,-40.5,-287.0,671.5,299.0,631.0,586.0,288,20,"[[0.0, 0.0], [0.46710205078125, -15.153564453125], [-1.0, -30.18890380859375], [-3.22320556640625, -45.062591552734375], [-3.56951904296875, -60.243438720703125], [-5.5, -75.17828369140625], [-8.5, -89.79129028320312], [-9.0, -104.9786376953125], [-9.0, -120.18386840820312], [-9.64129638671875, -135.32611083984375], [-10.5, -150.44537353515625], [-10.0, -165.63275146484375], [-9.37103271484375, -180.805419921875], [-10.5, -195.9239501953125], [-11.0, -211.111328125], [-11.192626953125, -226.30303955078125], [-11.3206787109375, -241.48992919921875], [-21.047119140625, -256.65997314453125], [-30.7735595703125, -271.8299560546875], [-40.5, -287.0]]","[[671.5, 299.0], [671.967091224715, 314.1535789715218], [670.5000152587891, 329.1888925393171], [668.2767810863954, 344.06258008139207], [667.9304605293269, 359.24343598131], [666.0, 374.178273054797], [663.0000305175781, 388.7912778542444], [662.5, 403.9786507125557], [662.5, 419.1838601692275], [661.8586899566571, 434.32611043865825], [661.0000152587891, 449.4453723347112], [661.5000152587891, 464.6327473674749], [662.1289540426817, 479.8054116943361], [661.0000152587891, 494.92396289493155], [660.5000152587891, 510.1113379276953], [660.30738086474, 525.303036178509], [660.1793001398515, 540.4899350640227], [650.4528667599011, 555.6599567093485], [640.7264333799505, 570.8299783546743], [631.0, 586.0]]"
43,2026-04-10T18:24:26.426611,reset,reset_release,120,{},-48,-48,-48,-48,-48,48,48,48,19134,13509,99599,99865,1,,0.0,0.0,-39.5,-287.0,694.5,299.0,655.0,586.0,288,20,"[[0.0, 0.0], [-0.5, -15.104278564453125], [-0.5, -30.2864990234375], [-3.0, -45.094207763671875], [-4.451416015625, -60.080047607421875], [-5.58984375, -75.12908935546875], [-8.0, -89.94064331054688], [-9.0, -105.07211303710938], [-9.5, -120.2467041015625], [-8.9285888671875, -135.4136962890625], [-9.2567138671875, -150.59442138671875], [-9.0, -165.77560424804688], [-9.3450927734375, -180.91555786132812], [-10.0, -196.06903076171875], [-10.0, -211.25125122070312], [-9.80084228515625, -226.3939208984375], [-8.9237060546875, -241.53411865234375], [-19.11578369140625, -256.689453125], [-29.30792236328125, -271.8447265625], [-39.5, -287.0]]","[[694.5, 299.0], [694.0, 314.104269558325], [694.0, 329.2865050006401], [691.5000305175781, 344.0942157338265], [690.0485827482511, 359.0800577308742], [688.910134636197, 374.12907674452], [686.5, 388.94063404116], [685.5000152587891, 404.0721098435255], [685.0000152587891, 419.2467024273792], [685.5714416503906, 434.4136896320049], [685.2432642107633, 449.59441074202374], [685.5000152587891, 464.77561398445204], [685.1549319093469, 479.91555035131813], [684.5000152587891, 495.0690192317411], [684.5000152587891, 510.25125576116614], [684.699158706291, 525.3939398606583], [685.5763190995707, 540.5341431862279], [675.3842127330472, 555.6894287908186], [665.1921063665236, 570.8447143954093], [655.0, 586.0]]"
44,2026-04-10T18:24:27.354837,reset,reset_release,60,{},-24,-24,-24,-24,-24,24,24,24,19110,13485,99575,99841,1,,0.0,0.0,-33.0,-287.0,652.0,299.0,619.0,586.0,288,20,"[[0.0, 0.0], [2.78131103515625, -12.97930908203125], [2.871826171875, -28.205841064453125], [2.04718017578125, -43.44659423828125], [1.37640380859375, -58.730499267578125], [0.0, -73.94229125976562], [-2.5, -88.7882080078125], [-3.5, -104.0584716796875], [-4.4525146484375, -119.33547973632812], [-4.5, -134.67007446289062], [-4.5, -150.00634765625], [-4.5, -165.3375244140625], [-1.96258544921875, -180.23818969726562], [-4.5, -195.19082641601562], [-4.5, -210.527099609375], [-4.66790771484375, -225.824462890625], [-4.42138671875, -241.1002197265625], [-13.94757080078125, -256.400146484375], [-23.47381591796875, -271.7000732421875], [-33.0, -287.0]]","[[652.0, 299.0], [654.7812893639859, 311.9793192165623], [654.8718497394821, 327.2058415993796], [654.0471635219488, 342.4466029212163], [653.3764115843416, 357.7305042530639], [652.0, 372.9422777374864], [649.5000152587891, 387.7882161642872], [648.5, 403.0584775914683], [647.5474786769406, 418.3354918666996], [647.5000152587891, 433.67007259027696], [647.5000152587891, 449.00634622774993], [647.5000152587891, 464.3375246261709], [650.0374105636735, 479.2381994338457], [647.5000152587891, 494.19081228535356], [647.5000152587891, 509.5270859228265], [647.3320699279174, 524.8244536205931], [647.5786018980954, 540.1002465271474], [638.0524012653968, 555.4001643514316], [628.5262006326984, 570.7000821757158], [619.0, 586.0]]"
45,2026-04-10T18:24:27.913342,sweep,bend_left,40,{},-16,55,-16,55,-16,-55,16,-55,19094,13540,99559,99896,1,,0.0,0.0,-44.5,-287.0,650.5,299.0,606.0,586.0,288,20,"[[0.0, 0.0], [-4.5274658203125, -14.384979248046875], [-4.28692626953125, -29.339111328125], [-5.216552734375, -44.51629638671875], [-7.0, -59.563507080078125], [-10.0, -74.2532958984375], [-12.2547607421875, -89.14166259765625], [-12.5, -104.37506103515625], [-12.90203857421875, -119.62847900390625], [-13.0635986328125, -134.89047241210938], [-13.5, -150.14266967773438], [-13.5, -165.40533447265625], [-13.667236328125, -180.65869140625], [-15.5, -195.59158325195312], [-16.0714111328125, -210.83389282226562], [-15.9149169921875, -226.0955810546875], [-15.61468505859375, -241.30291748046875], [-25.24310302734375, -256.5352783203125], [-34.87158203125, -271.76763916015625], [-44.5, -287.0]]","[[650.5, 299.0], [645.9725170144447, 313.3849871696959], [646.213053427776, 328.3391248705598], [645.2834175761168, 343.51628171863814], [643.5, 358.56350209476386], [640.5000152587891, 373.25329148896697], [638.2452454710499, 388.1416604971574], [638.0, 403.37506936765817], [637.5979622599385, 418.62848650559096], [637.436396136035, 433.89048127084163], [637.0000152587891, 449.14267400891526], [637.0000152587891, 464.40533623714566], [636.8327677081485, 479.6586764625546], [635.0000152587891, 494.5915718033339], [634.4285736083984, 509.83388945099466], [634.5850818819405, 525.0955811401103], [634.885313090101, 540.3029396845906], [625.2568753934007, 555.5352931230605], [615.6284376967003, 570.7676465615302], [606.0, 586.0]]"
46,2026-04-10T18:24:28.510954,sweep,bend_left,80,{},-32,80,-32,80,-32,-80,32,-80,19062,13620,99527,99976,1,,0.0,0.0,-34.5,-287.0,649.5,299.0,615.0,586.0,288,20,"[[0.0, 0.0], [3.12384033203125, -13.244476318359375], [4.04705810546875, -28.341705322265625], [3.00604248046875, -43.638580322265625], [2.3582763671875, -58.983795166015625], [0.0, -74.06561279296875], [-3.0, -88.86727905273438], [-4.0, -104.21536254882812], [-4.39959716796875, -119.59500122070312], [-4.28961181640625, -134.97286987304688], [-3.5, -150.31314086914062], [-4.0, -165.689208984375], [-2.716796875, -180.7928466796875], [-6.5, -194.83740234375], [-5.6790771484375, -210.16409301757812], [-5.39031982421875, -225.53509521484375], [-5.708251953125, -240.91522216796875], [-15.30548095703125, -256.27685546875], [-24.90277099609375, -271.638427734375], [-34.5, -287.0]]","[[649.5, 299.0], [652.6238453336887, 312.24446936689156], [653.5470359198464, 327.3416906551908], [652.5060319166714, 342.6385880729915], [651.8583040394697, 357.98380398831785], [649.5000152587891, 373.065617609264], [646.5000152587891, 387.8672787287826], [645.5000305175781, 403.2153745097244], [645.1003758206703, 418.59499577457444], [645.2104032428657, 433.9728676484135], [646.0000152587891, 449.3131553886944], [645.5000305175781, 464.6891989714669], [646.7831864338918, 479.7928607618688], [643.0000152587891, 493.83739621932483], [643.8208960580143, 509.16408488627985], [644.1096601719978, 524.5350756317126], [643.7917745804571, 539.9152448398131], [634.1945163869714, 555.2768298932087], [624.5972581934857, 570.6384149466044], [615.0, 586.0]]"
47,2026-04-10T18:24:29.136962,sweep,bend_left,120,{},-48,120,-48,24,-48,-120,48,-24,19014,13740,99479,100000,1,,0.0,0.0,-38.5,-287.0,654.5,299.0,616.0,586.0,288,20,"[[0.0, 0.0], [-1.3388671875, -14.85113525390625], [-0.5, -29.83404541015625], [-2.30615234375, -44.821624755859375], [-3.0, -59.986175537109375], [-6.0, -74.66152954101562], [-8.0, -89.60650634765625], [-9.0, -104.76519775390625], [-9.49835205078125, -119.97720336914062], [-9.27154541015625, -135.19876098632812], [-9.0, -150.4188232421875], [-9.0, -165.64859008789062], [-8.2142333984375, -180.79022216796875], [-10.0, -195.82205200195312], [-9.5, -211.03396606445312], [-9.6787109375, -226.25103759765625], [-10.74383544921875, -241.413818359375], [-19.99591064453125, -256.60919189453125], [-29.2479248046875, -271.80462646484375], [-38.5, -287.0]]","[[654.5, 299.0], [653.16114362794, 313.8511304764227], [654.0000152587891, 328.83403971419017], [652.1938417601716, 343.82163994901674], [651.5, 358.986163668363], [648.5, 373.661519605968], [646.5000152587891, 388.6064976336056], [645.5000305175781, 403.7652008421916], [645.0016294955064, 418.97719123931904], [645.2284753675667, 434.19875276412176], [645.5000305175781, 449.41883423340755], [645.5000305175781, 464.64860309605325], [646.2857360839844, 479.7902103815484], [644.5, 494.82204670344646], [645.0, 510.0339811421841], [644.8212897108456, 525.251010201883], [643.7561626481346, 540.4138271078516], [634.5041084320897, 555.6092180719011], [625.2520542160448, 570.8046090359505], [616.0, 586.0]]"
